parent folder,file name,modality,kspace shape,reconstruction shape,kspace nan or inf count,reconstruction nan or inf count,kspace min,kspace max,kspace mean,kspace std,reconstruction min,reconstruction max,reconstruction mean,reconstruction std
MultiCoil,P014_cine_lvot.h5,lvot,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,5.5748317e-09,0.0065702735,2.7077318e-05,7.131849e-05,1.5978607e-06,0.0017282653,0.00013082099,0.00020268431
MultiCoil,P117_cine_lvot.h5,lvot,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,3.4868863e-09,0.0052860756,3.966278e-05,7.847737e-05,1.6250785e-06,0.002685701,0.00014483482,0.00023736306
MultiCoil,P018_aorta_sag.h5,sag,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,1.6713222e-09,0.002595293,1.889345e-05,4.262686e-05,1.5478776e-06,0.0022852027,7.1128816e-05,0.00012915414
MultiCoil,P003_aorta_sag.h5,sag,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,2.2448392e-09,0.0026701714,1.8085326e-05,4.4373337e-05,1.5032713e-06,0.0019377479,6.4957174e-05,0.00013689874
MultiCoil,P199_cine_sax.h5,sax,"(12, 11, 10, 512, 246)","(12, 11, 512, 246)",0,0,9.466553e-10,0.007584918,3.2997235e-05,0.00010072512,1.7882084e-06,0.0051853997,0.0001386772,0.00030514316
MultiCoil,P050_T2map.h5,T2map,"(3, 5, 10, 384, 116)","(3, 5, 384, 116)",0,0,0.0,0.0039177355,1.2677504e-05,3.9982595e-05,1.9231109e-06,0.001590851,6.5487526e-05,0.00011534579
MultiCoil,P032_aorta_sag.h5,sag,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,1.2405712e-09,0.0026421493,1.686854e-05,4.2034364e-05,1.427074e-06,0.0021617934,5.8939688e-05,0.00013053909
MultiCoil,P020_aorta_tra.h5,tra,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,1.1237252e-09,0.003613837,1.2892056e-05,4.0741368e-05,1.2684609e-06,0.0011694212,6.0359424e-05,0.000120902325
MultiCoil,P005_T1map.h5,T1map,"(9, 6, 10, 512, 144)","(9, 6, 512, 144)",0,0,0.0,0.0054987515,2.0515477e-05,5.0868097e-05,1.9973995e-06,0.0039434014,7.663573e-05,0.0001556002
MultiCoil,P182_T2map.h5,T2map,"(3, 5, 10, 384, 116)","(3, 5, 384, 116)",0,0,0.0,0.0027721706,1.0520734e-05,3.4727465e-05,2.0473876e-06,0.0014878825,5.75874e-05,9.924978e-05
MultiCoil,P147_T1map.h5,T1map,"(9, 6, 10, 512, 144)","(9, 6, 512, 144)",0,0,0.0,0.006380834,2.0359344e-05,6.0432674e-05,2.0799262e-06,0.0030022159,9.415566e-05,0.0001783278
MultiCoil,P101_aorta_sag.h5,sag,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,1.8274567e-09,0.003994065,1.7986893e-05,4.2580712e-05,1.3814679e-06,0.0016194768,7.0567345e-05,0.0001280104
MultiCoil,P047_cine_lvot.h5,lvot,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,2.0486852e-09,0.005479992,2.4253553e-05,6.402218e-05,1.3355632e-06,0.0019335538,0.00011124019,0.00018573199
MultiCoil,P093_T1map.h5,T1map,"(9, 6, 10, 512, 144)","(9, 6, 512, 144)",0,0,0.0,0.005657009,1.5789356e-05,4.830179e-05,1.8860416e-06,0.0032719248,7.002678e-05,0.0001446371
MultiCoil,P126_cine_lvot.h5,lvot,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,9.323967e-09,0.0038910345,3.312484e-05,6.600945e-05,1.52545e-06,0.00214132,0.00012555582,0.00019692833
MultiCoil,P012_cine_lax.h5,lax,"(12, 3, 10, 448, 168)","(12, 3, 448, 168)",0,0,1.4107622e-10,0.006072471,2.1457226e-05,6.0385555e-05,1.4125861e-06,0.002179171,8.868231e-05,0.000182219
MultiCoil,P032_cine_lvot.h5,lvot,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,2.6796179e-09,0.0064499457,2.8349534e-05,7.1010596e-05,1.5325148e-06,0.0016898786,0.00012520968,0.00020684412
MultiCoil,P014_T2map.h5,T2map,"(3, 5, 10, 384, 116)","(3, 5, 384, 116)",0,0,0.0,0.003745223,1.2933701e-05,3.9357932e-05,1.7686089e-06,0.0014420734,6.349779e-05,0.00011459195
MultiCoil,P010_aorta_sag.h5,sag,"(12, 2, 10, 416, 168)","(12, 2, 416, 168)",0,0,1.2376673e-09,0.003966647,2.523893e-05,4.566819e-05,1.2795701e-06,0.003244384,7.241094e-05,0.0001482649
MultiCoil,P052_cine_sax.h5,sax,"(12, 10, 10, 512, 246)","(12, 10, 512, 246)",0,0,4.9607474e-10,0.0073763905,2.3943147e-05,8.216102e-05,1.8015511e-06,0.0038150866,0.00012156127,0.00024178493
MultiCoil,P072_T2map.h5,T2map,"(3, 6, 10, 384, 116)","(3, 6, 384, 116)",0,0,0.0,0.004599438,1.2435774e-05,3.8861304e-05,1.9398458e-06,0.0019893823,6.0529743e-05,0.000113950155
MultiCoil,P195_cine_lvot.h5,lvot,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,7.413562e-10,0.0033268398,2.3877008e-05,4.9174618e-05,1.8848623e-06,0.001966562,0.00010056393,0.00014060388
MultiCoil,P068_T2map.h5,T2map,"(3, 5, 10, 384, 116)","(3, 5, 384, 116)",0,0,0.0,0.0034986476,1.1878881e-05,3.7204067e-05,2.1227654e-06,0.0017564303,6.0336548e-05,0.00010775901
MultiCoil,P194_aorta_tra.h5,tra,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,7.217917e-10,0.0049165776,1.45888835e-05,4.657032e-05,1.326937e-06,0.0027341906,6.791821e-05,0.0001385762
MultiCoil,P034_tagging.h5,tagging,"(12, 11, 10, 448, 180)","(12, 11, 448, 180)",0,0,1.8085033e-10,0.003581551,7.9955e-06,2.6959166e-05,1.1680731e-06,0.00077973667,4.8375656e-05,7.461255e-05
MultiCoil,P156_aorta_tra.h5,tra,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,6.2076677e-10,0.004085683,1.7682303e-05,5.0547413e-05,1.3871386e-06,0.002381038,7.610449e-05,0.00015127848
MultiCoil,P179_T2map.h5,T2map,"(3, 6, 10, 384, 116)","(3, 6, 384, 116)",0,0,0.0,0.003609365,1.0960525e-05,3.6796348e-05,1.9269671e-06,0.0014930065,6.076336e-05,0.000105113555
MultiCoil,P005_aorta_sag.h5,sag,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,5.6450233e-10,0.0021531924,2.0957323e-05,3.8897757e-05,1.3867369e-06,0.0020400945,6.594044e-05,0.00012318415
MultiCoil,P028_aorta_tra.h5,tra,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,4.552792e-10,0.003023641,1.5036346e-05,3.2681382e-05,1.4117405e-06,0.004482803,4.3665837e-05,0.000105047395
MultiCoil,P083_aorta_sag.h5,sag,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,4.0635004e-10,0.0036423644,1.5559506e-05,3.950217e-05,1.40886e-06,0.001489304,6.453434e-05,0.00011773057
MultiCoil,P010_cine_lax.h5,lax,"(12, 3, 10, 448, 204)","(12, 3, 448, 204)",0,0,3.0222086e-10,0.00974639,2.1692516e-05,8.562537e-05,1.2086257e-06,0.0036548534,0.000104931256,0.00025886673
MultiCoil,P048_cine_lvot.h5,lvot,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,2.0958952e-09,0.0048309867,2.677417e-05,6.0902905e-05,1.366796e-06,0.0013915751,0.000116837495,0.00017495488
MultiCoil,P097_cine_sax.h5,sax,"(12, 10, 10, 512, 246)","(12, 10, 512, 246)",0,0,8.9581004e-10,0.010706559,3.1753825e-05,9.2691625e-05,1.6345323e-06,0.005819628,0.00013962407,0.0002765961
MultiCoil,P089_cine_lax.h5,lax,"(12, 3, 10, 448, 204)","(12, 3, 448, 204)",0,0,9.891344e-10,0.0061546178,2.334136e-05,7.06647e-05,1.2646761e-06,0.0029902905,0.00010746683,0.000209366
MultiCoil,P062_cine_sax.h5,sax,"(12, 10, 10, 512, 162)","(12, 10, 512, 162)",0,0,5.5411753e-10,0.008377292,2.6826146e-05,8.778286e-05,1.6520543e-06,0.003188714,0.00012710184,0.00026095964
MultiCoil,P192_aorta_tra.h5,tra,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,8.468177e-10,0.003353104,2.0944268e-05,5.4348053e-05,1.4303458e-06,0.0038532573,7.893577e-05,0.00016641174
MultiCoil,P094_T2map.h5,T2map,"(3, 6, 10, 384, 116)","(3, 6, 384, 116)",0,0,0.0,0.004546806,1.275734e-05,4.1877975e-05,1.95625e-06,0.0014635444,6.358926e-05,0.00012296972
MultiCoil,P123_aorta_tra.h5,tra,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,4.771256e-10,0.0017496817,9.116556e-06,2.17326e-05,1.4363792e-06,0.0011728738,3.578563e-05,6.537255e-05
MultiCoil,P178_cine_lvot.h5,lvot,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,1.7961731e-09,0.0034402478,1.872972e-05,4.236798e-05,1.441694e-06,0.0017036117,6.253666e-05,0.00013246755
MultiCoil,P075_cine_lax.h5,lax,"(12, 3, 10, 448, 204)","(12, 3, 448, 204)",0,0,1.981862e-09,0.005682432,2.109015e-05,6.1759885e-05,1.31437e-06,0.00342009,8.685149e-05,0.00018721011
MultiCoil,P067_aorta_sag.h5,sag,"(12, 11, 10, 416, 168)","(12, 11, 416, 168)",0,0,2.8165342e-10,0.0027833055,2.141763e-05,4.044485e-05,1.6365997e-06,0.0026775724,6.839087e-05,0.000127545
MultiCoil,P180_cine_lax.h5,lax,"(12, 3, 10, 448, 204)","(12, 3, 448, 204)",0,0,1.455866e-09,0.008122778,2.458175e-05,8.013634e-05,1.2839421e-06,0.0041523743,0.00011818504,0.00023726207
MultiCoil,P159_aorta_sag.h5,sag,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,9.785162e-10,0.0042099403,1.4832876e-05,3.245025e-05,1.6421159e-06,0.0014504241,5.9293176e-05,9.5992866e-05
MultiCoil,P130_cine_lax.h5,lax,"(12, 3, 10, 448, 204)","(12, 3, 448, 204)",0,0,1.2083036e-09,0.0067477194,2.3553197e-05,7.736548e-05,1.4013392e-06,0.002983905,0.00011057857,0.0002305951
MultiCoil,P185_cine_sax.h5,sax,"(12, 10, 10, 512, 246)","(12, 10, 512, 246)",0,0,6.3656996e-10,0.0071003595,2.2174407e-05,7.356089e-05,1.6019852e-06,0.0032684945,0.00010183563,0.00022058735
MultiCoil,P043_T1map.h5,T1map,"(9, 6, 10, 512, 144)","(9, 6, 512, 144)",0,0,0.0,0.0053827544,1.9459547e-05,5.0327923e-05,1.8305846e-06,0.0032615657,8.175691e-05,0.00014977169
MultiCoil,P198_aorta_tra.h5,tra,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,8.1944707e-10,0.00405445,1.5409127e-05,4.5100103e-05,1.443811e-06,0.0013579262,8.050606e-05,0.0001274103
MultiCoil,P088_cine_lvot.h5,lvot,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,4.5329753e-09,0.005379871,2.7951275e-05,7.0585396e-05,1.80197e-06,0.001570699,0.00013234837,0.00020029877
MultiCoil,P147_aorta_sag.h5,sag,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,7.343684e-10,0.0036746145,1.8333963e-05,3.6854042e-05,1.4134486e-06,0.0014289236,6.541481e-05,0.000112536414
MultiCoil,P186_T2map.h5,T2map,"(3, 5, 10, 384, 116)","(3, 5, 384, 116)",0,0,0.0,0.004543192,1.3842825e-05,4.1996118e-05,2.129929e-06,0.001984514,6.446069e-05,0.00012408782
MultiCoil,P026_cine_lax.h5,lax,"(12, 3, 10, 448, 168)","(12, 3, 448, 168)",0,0,6.662311e-10,0.0035624837,2.0517002e-05,4.911384e-05,1.6532341e-06,0.0032042672,7.6591576e-05,0.00014988298
MultiCoil,P014_cine_lax.h5,lax,"(12, 3, 10, 448, 168)","(12, 3, 448, 168)",0,0,2.8414668e-09,0.0056471443,2.2915397e-05,6.862634e-05,1.492245e-06,0.0025236353,0.00010447514,0.00020354822
MultiCoil,P073_aorta_tra.h5,tra,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,1.074329e-09,0.0033175016,1.4389245e-05,4.1139883e-05,1.3425571e-06,0.003530747,6.0758866e-05,0.00012370864
MultiCoil,P037_T2map.h5,T2map,"(3, 5, 10, 384, 116)","(3, 5, 384, 116)",0,0,0.0,0.004842304,1.22952315e-05,4.0598894e-05,2.2269546e-06,0.0019697717,6.299487e-05,0.00011843171
MultiCoil,P040_aorta_sag.h5,sag,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,1.970265e-09,0.0028585612,1.808484e-05,3.969036e-05,1.5331797e-06,0.0020227926,6.393692e-05,0.00012221264
MultiCoil,P133_cine_sax.h5,sax,"(12, 11, 10, 512, 246)","(12, 11, 512, 246)",0,0,1.0115665e-09,0.0062904484,2.4801075e-05,7.463178e-05,1.7408532e-06,0.0042738267,0.00010602491,0.00022496369
MultiCoil,P007_T1map.h5,T1map,"(9, 5, 10, 512, 144)","(9, 5, 512, 144)",0,0,0.0,0.006522212,2.124009e-05,5.9452617e-05,2.1109613e-06,0.0030388788,0.000101012505,0.00017220346
MultiCoil,P086_T2map.h5,T2map,"(3, 5, 10, 384, 116)","(3, 5, 384, 116)",0,0,0.0,0.004572732,1.3629524e-05,4.7640486e-05,2.1393287e-06,0.0018698525,7.2337185e-05,0.00013900045
MultiCoil,P168_T2map.h5,T2map,"(3, 5, 10, 384, 116)","(3, 5, 384, 116)",0,0,0.0,0.003560512,1.3480288e-05,4.652301e-05,2.16466e-06,0.0017156162,7.4550124e-05,0.00013380345
MultiCoil,P080_cine_lvot.h5,lvot,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,1.947808e-09,0.0030304182,2.577723e-05,4.7041955e-05,1.9029185e-06,0.0018220551,9.2045855e-05,0.00014248388
MultiCoil,P092_T2map.h5,T2map,"(3, 6, 10, 384, 116)","(3, 6, 384, 116)",0,0,0.0,0.0039583375,1.1821851e-05,3.8348033e-05,1.9551824e-06,0.0015497295,5.9134363e-05,0.00011227823
MultiCoil,P043_T2map.h5,T2map,"(3, 6, 10, 384, 116)","(3, 6, 384, 116)",0,0,0.0,0.005557344,1.2656133e-05,4.3161428e-05,2.0472194e-06,0.0016674269,6.419466e-05,0.00012692482
MultiCoil,P062_T2map.h5,T2map,"(3, 6, 10, 384, 116)","(3, 6, 384, 116)",0,0,0.0,0.0034618524,1.2029254e-05,3.781043e-05,1.843785e-06,0.0015645953,6.047759e-05,0.00010993531
MultiCoil,P168_aorta_tra.h5,tra,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,1.052484e-09,0.005541836,1.8463032e-05,5.854088e-05,1.2810535e-06,0.0026742602,8.1540195e-05,0.00017615438
MultiCoil,P184_cine_sax.h5,sax,"(12, 11, 10, 512, 246)","(12, 11, 512, 246)",0,0,4.4237215e-11,0.007468871,2.2065995e-05,7.369764e-05,1.569097e-06,0.003278153,0.000106579915,0.00021868556
MultiCoil,P015_aorta_sag.h5,sag,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,1.9143973e-09,0.0030588652,2.0449588e-05,4.6210862e-05,1.5530472e-06,0.001997597,7.42771e-05,0.00014148917
MultiCoil,P070_T2map.h5,T2map,"(3, 6, 10, 384, 116)","(3, 6, 384, 116)",0,0,0.0,0.00437574,1.5145019e-05,4.6255653e-05,2.0459465e-06,0.0018050428,7.435948e-05,0.00013475995
MultiCoil,P077_cine_lax.h5,lax,"(12, 3, 10, 448, 168)","(12, 3, 448, 168)",0,0,4.4988951e-10,0.0060933894,2.1126943e-05,6.081713e-05,1.6919478e-06,0.002662819,8.658964e-05,0.00018426322
MultiCoil,P130_T2map.h5,T2map,"(3, 6, 10, 384, 116)","(3, 6, 384, 116)",0,0,0.0,0.0038613107,1.3403664e-05,4.3101572e-05,2.1092794e-06,0.0013493397,7.152093e-05,0.00012352651
MultiCoil,P034_aorta_tra.h5,tra,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,9.92041e-10,0.0037868414,1.1268581e-05,4.0642728e-05,1.3001713e-06,0.0012443968,5.8972597e-05,0.00011962597
MultiCoil,P050_T1map.h5,T1map,"(9, 5, 10, 512, 144)","(9, 5, 512, 144)",0,0,0.0,0.005978867,2.1342996e-05,6.3702755e-05,2.2372913e-06,0.0030289325,9.970464e-05,0.00018760248
MultiCoil,P173_cine_lax.h5,lax,"(12, 3, 10, 448, 204)","(12, 3, 448, 204)",0,0,1.871283e-09,0.008098922,2.3754408e-05,7.510622e-05,1.1985144e-06,0.0031842138,0.00010623708,0.00022531283
MultiCoil,P099_aorta_tra.h5,tra,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,5.01216e-10,0.002340016,1.0973454e-05,2.784931e-05,1.3553627e-06,0.0015252271,4.3832875e-05,8.3896775e-05
MultiCoil,P024_cine_lvot.h5,lvot,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,1.327543e-09,0.004740138,2.4670606e-05,5.8966125e-05,1.7570285e-06,0.0011591737,0.00011881146,0.00016352447
MultiCoil,P003_T1map.h5,T1map,"(9, 6, 10, 512, 144)","(9, 6, 512, 144)",0,0,0.0,0.006169327,2.1794518e-05,6.224865e-05,1.9530753e-06,0.002736241,0.00010156815,0.00018216153
MultiCoil,P030_cine_lax.h5,lax,"(12, 3, 10, 448, 204)","(12, 3, 448, 204)",0,0,1.0583062e-09,0.010375166,2.0872103e-05,7.009274e-05,1.2490981e-06,0.0027675168,8.955185e-05,0.00021322952
MultiCoil,P045_tagging.h5,tagging,"(12, 11, 10, 448, 180)","(12, 11, 448, 180)",0,0,4.1570591e-10,0.003599234,8.0464915e-06,2.6926507e-05,1.2289787e-06,0.0010261484,4.4918725e-05,7.6682205e-05
MultiCoil,P170_cine_lvot.h5,lvot,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,2.4799638e-09,0.0056588026,2.9816194e-05,8.154244e-05,1.5590285e-06,0.0016168717,0.00015466928,0.00022684614
MultiCoil,P172_T2map.h5,T2map,"(3, 5, 10, 384, 116)","(3, 5, 384, 116)",0,0,0.0,0.0066824965,1.0980286e-05,4.5352353e-05,2.13792e-06,0.0019095686,6.604303e-05,0.00013195588
MultiCoil,P134_cine_lax.h5,lax,"(12, 3, 10, 448, 204)","(12, 3, 448, 204)",0,0,5.899837e-10,0.0059326077,2.4558914e-05,6.749255e-05,1.4789583e-06,0.0046498603,8.824526e-05,0.0002092764
MultiCoil,P005_cine_lvot.h5,lvot,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,6.8111174e-09,0.0052304664,4.004319e-05,9.3722214e-05,1.489259e-06,0.0034093696,0.00014292219,0.000288871
MultiCoil,P001_cine_sax.h5,sax,"(12, 11, 10, 512, 246)","(12, 11, 512, 246)",0,0,1.0906042e-09,0.014223026,3.0779873e-05,0.000102938924,1.736851e-06,0.004203554,0.00015467686,0.00030251118
MultiCoil,P046_aorta_tra.h5,tra,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,1.9563022e-09,0.006843372,2.2129785e-05,6.57482e-05,1.3848501e-06,0.0031062008,9.923543e-05,0.00019564714
MultiCoil,P162_aorta_tra.h5,tra,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,1.0062945e-09,0.0044511626,1.8771789e-05,5.8191363e-05,1.175576e-06,0.0044877096,8.4286796e-05,0.000174017
MultiCoil,P078_cine_lvot.h5,lvot,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,3.0302052e-09,0.004241492,2.3661409e-05,5.4866217e-05,1.2341272e-06,0.0012908906,0.00010637136,0.00015616266
MultiCoil,P045_T1map.h5,T1map,"(9, 5, 10, 512, 144)","(9, 5, 512, 144)",0,0,0.0,0.0063747657,1.6542912e-05,5.307667e-05,1.8742975e-06,0.0021539521,8.2831095e-05,0.00015507107
MultiCoil,P026_aorta_tra.h5,tra,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,5.2480176e-10,0.0016490984,1.0686679e-05,2.3601968e-05,1.4494598e-06,0.0017916508,3.4776018e-05,7.418362e-05
MultiCoil,P025_T2map.h5,T2map,"(3, 6, 10, 384, 116)","(3, 6, 384, 116)",0,0,0.0,0.004216942,1.1104582e-05,3.938174e-05,2.1464866e-06,0.0016381033,5.749874e-05,0.00011591471
MultiCoil,P141_T1map.h5,T1map,"(9, 5, 10, 512, 144)","(9, 5, 512, 144)",0,0,0.0,0.005379956,1.7058232e-05,4.663723e-05,2.3547152e-06,0.0030648748,7.769511e-05,0.00013646843
MultiCoil,P111_aorta_sag.h5,sag,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,1.5037463e-09,0.004236729,1.655174e-05,3.1817657e-05,1.3077805e-06,0.0019979011,5.414413e-05,9.965758e-05
MultiCoil,P052_cine_lvot.h5,lvot,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,6.7839965e-09,0.0045395484,2.8475932e-05,5.973696e-05,1.6876595e-06,0.0029879364,0.000118267686,0.00017264587
MultiCoil,P094_aorta_tra.h5,tra,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,1.1874434e-09,0.002001164,1.5599942e-05,3.3994125e-05,1.2942573e-06,0.003303668,5.1431227e-05,0.0001065101
MultiCoil,P045_T2map.h5,T2map,"(3, 5, 10, 384, 116)","(3, 5, 384, 116)",0,0,0.0,0.002853145,1.0452821e-05,3.3450364e-05,2.0736998e-06,0.0015947148,5.7369558e-05,9.481892e-05
MultiCoil,P100_T1map.h5,T1map,"(9, 5, 10, 512, 144)","(9, 5, 512, 144)",0,0,0.0,0.0061165006,1.712956e-05,5.3362903e-05,2.222884e-06,0.003489095,7.862152e-05,0.00015883586
MultiCoil,P031_cine_lax.h5,lax,"(12, 3, 10, 448, 204)","(12, 3, 448, 204)",0,0,1.0138695e-09,0.008832047,2.2498762e-05,7.333133e-05,1.3071028e-06,0.0029083593,0.00011197405,0.00021517095
MultiCoil,P109_cine_lax.h5,lax,"(12, 3, 10, 448, 204)","(12, 3, 448, 204)",0,0,1.4225118e-09,0.0057728775,2.0595393e-05,5.6342622e-05,1.2459892e-06,0.0030617851,8.014252e-05,0.00017194131
MultiCoil,P034_T2map.h5,T2map,"(3, 5, 10, 384, 116)","(3, 5, 384, 116)",0,0,0.0,0.002311395,1.0492446e-05,3.128011e-05,1.8459383e-06,0.0009620399,5.571778e-05,8.820941e-05
MultiCoil,P037_cine_sax.h5,sax,"(12, 9, 10, 512, 162)","(12, 9, 512, 162)",0,0,1.0617136e-09,0.005949902,2.3303037e-05,6.7394205e-05,2.0591617e-06,0.0039845086,0.000108460255,0.0001977031
MultiCoil,P191_cine_lvot.h5,lvot,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,3.9618064e-09,0.004365583,2.1674714e-05,5.0987535e-05,1.5540287e-06,0.0017461254,9.637588e-05,0.00014631097
MultiCoil,P084_T1map.h5,T1map,"(9, 6, 10, 512, 144)","(9, 6, 512, 144)",0,0,0.0,0.0067602755,1.6442164e-05,4.6462563e-05,2.1745432e-06,0.0024167914,7.128359e-05,0.00013859935
MultiCoil,P194_cine_lax.h5,lax,"(12, 3, 10, 448, 204)","(12, 3, 448, 204)",0,0,1.1868093e-09,0.008802344,2.4918934e-05,8.8422836e-05,9.561763e-07,0.003200954,0.00013168415,0.00025894947
MultiCoil,P100_aorta_sag.h5,sag,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,6.5495e-10,0.0035485548,2.040823e-05,4.2013507e-05,1.499158e-06,0.002272535,6.271806e-05,0.0001337263
MultiCoil,P098_T2map.h5,T2map,"(3, 6, 10, 384, 116)","(3, 6, 384, 116)",0,0,0.0,0.00520491,1.1629436e-05,3.826298e-05,1.8376569e-06,0.0013457012,5.9040514e-05,0.00011183567
MultiCoil,P026_cine_lvot.h5,lvot,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,2.8220195e-09,0.0052524544,2.3109358e-05,6.2219384e-05,1.5133766e-06,0.002775036,9.165189e-05,0.00018881967
MultiCoil,P040_cine_lvot.h5,lvot,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,5.453193e-09,0.004900322,2.2507982e-05,4.894829e-05,1.3420762e-06,0.0011099085,9.5501615e-05,0.00014108463
MultiCoil,P023_T1map.h5,T1map,"(9, 5, 10, 512, 144)","(9, 5, 512, 144)",0,0,0.0,0.006625498,1.6560534e-05,4.5421955e-05,2.4498177e-06,0.00292997,7.453511e-05,0.00013348626
MultiCoil,P015_cine_lax.h5,lax,"(12, 3, 10, 448, 204)","(12, 3, 448, 204)",0,0,2.1322029e-09,0.0084241945,2.2798265e-05,8.2437735e-05,1.3772762e-06,0.0032666377,0.00012381935,0.00024047085
MultiCoil,P020_aorta_sag.h5,sag,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,6.941711e-10,0.0036572549,1.5902157e-05,4.683527e-05,1.721986e-06,0.0018218164,6.82204e-05,0.00014074889
MultiCoil,P017_T2map.h5,T2map,"(3, 6, 10, 384, 116)","(3, 6, 384, 116)",0,0,0.0,0.0037689623,1.2775152e-05,4.1190026e-05,1.650432e-06,0.0014827135,6.9783215e-05,0.00011716894
MultiCoil,P071_aorta_sag.h5,sag,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,6.2194216e-10,0.0028753746,1.5639684e-05,3.2976015e-05,1.4708922e-06,0.0018206984,5.4453954e-05,0.000101759135
MultiCoil,P078_T2map.h5,T2map,"(3, 5, 10, 384, 116)","(3, 5, 384, 116)",0,0,0.0,0.0027078881,1.1454654e-05,3.813834e-05,2.276613e-06,0.001377473,6.329754e-05,0.0001088616
MultiCoil,P055_aorta_sag.h5,sag,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,6.962593e-10,0.003364519,1.42057215e-05,3.3814125e-05,1.1075439e-06,0.0013069282,5.7844292e-05,0.00010052856
MultiCoil,P096_aorta_tra.h5,tra,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,1.0868394e-10,0.0020345782,8.678469e-06,2.6876394e-05,1.4365021e-06,0.0014510058,3.8998463e-05,8.034738e-05
MultiCoil,P134_aorta_tra.h5,tra,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,8.250842e-10,0.0038174198,1.9446868e-05,4.457563e-05,1.1995174e-06,0.003510258,7.1876755e-05,0.00013596108
MultiCoil,P112_aorta_sag.h5,sag,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,4.3012982e-10,0.0032726005,1.5449148e-05,3.8027007e-05,1.6039656e-06,0.002174456,6.0112012e-05,0.00011503843
MultiCoil,P042_T1map.h5,T1map,"(9, 5, 10, 512, 144)","(9, 5, 512, 144)",0,0,0.0,0.0112479,2.317737e-05,8.298352e-05,2.0900204e-06,0.003499532,0.00012369597,0.00024276301
MultiCoil,P009_tagging.h5,tagging,"(12, 11, 10, 448, 180)","(12, 11, 448, 180)",0,0,3.3110512e-10,0.002671103,8.148331e-06,2.5111205e-05,1.322758e-06,0.0011456221,3.989285e-05,7.333653e-05
